filename,scenario,happy_slapping,revenge_porn,racism,body_shaming
img_1757971711071_0_1_calcio.jpg,PM-5-10,4,0,0,0
img_1757971711071_0_1_calcio.jpg,PM-10-15,3,0,0,0
img_1757971711071_0_1_calcio.jpg,PM-15+,3,0,0,0
img_1757971711071_0_1_calcio.jpg,EF-0-5,2,0,0,0
img_1757971711071_0_1_calcio.jpg,EF-5-10,3,0,0,0
img_1757971711071_0_1_calcio.jpg,EF-10-15,3,0,0,0
img_1757971711071_0_1_calcio.jpg,EF-15+,3,0,0,0
img_1757971711071_0_1_calcio.jpg,EM-0-5,3,0,0,0
img_1757971711071_0_1_calcio.jpg,EM-5-10,4,0,0,0
img_1757971711071_0_1_calcio.jpg,EM-10-15,3,0,0,0
img_1757971711071_0_1_calcio.jpg,EM-15+,3,0,0,0
img_1757971711071_0_1_calcio.jpg,SF-0-5,3,0,0,0
img_1757971711071_0_1_calcio.jpg,SF-5-10,4,0,0,0
img_1757971711071_0_1_calcio.jpg,SF-10-15,3,0,0,0
img_1757971711071_0_1_calcio.jpg,SF-15+,3,0,0,0
img_1757971711071_0_1_calcio.jpg,SM-0-5,3,0,0,0
img_1757971711071_0_1_calcio.jpg,SM-5-10,4,0,0,0
img_1757971711071_0_1_calcio.jpg,SM-10-15,3,0,0,0
img_1757971711071_0_1_calcio.jpg,SM-15+,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PF-0-5,4,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PF-5-10,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PF-10-15,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PF-15+,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PM-0-5,4,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PM-5-10,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PM-10-15,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,PM-15+,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EF-0-5,4,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EF-5-10,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EF-10-15,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EF-15+,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EM-0-5,4,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EM-5-10,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EM-10-15,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,EM-15+,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SF-0-5,4,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SF-5-10,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SF-10-15,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SF-15+,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SM-0-5,4,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SM-5-10,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SM-10-15,3,0,0,0
img_1757971723081_0_21_neroacqua.jpg,SM-15+,3,0,0,0
img_1757971746488_0_2_niente.jpg,PF-0-5,0,0,0,0
img_1757971746488_0_2_niente.jpg,PF-5-10,0,0,0,0
img_1757971746488_0_2_niente.jpg,PF-10-15,0,0,0,0
img_1757971746488_0_2_niente.jpg,PF-15+,0,0,0,0
img_1757971746488_0_2_niente.jpg,PM-0-5,0,0,0,0
img_1757971746488_0_2_niente.jpg,PM-5-10,0,0,0,0
img_1757971746488_0_2_niente.jpg,PM-10-15,0,0,0,0
img_1757971746488_0_2_niente.jpg,PM-15+,0,0,0,0
img_1757971746488_0_2_niente.jpg,EF-0-5,0,0,0,0
img_1757971746488_0_2_niente.jpg,EF-5-10,0,0,0,0
img_1757971746488_0_2_niente.jpg,EF-10-15,0,0,0,0
img_1757971746488_0_2_niente.jpg,EF-15+,0,0,0,0
img_1757971746488_0_2_niente.jpg,EM-0-5,0,0,0,0
img_1757971746488_0_2_niente.jpg,EM-5-10,0,0,0,0
img_1757971746488_0_2_niente.jpg,EM-10-15,0,0,0,0
img_1757971746488_0_2_niente.jpg,EM-15+,0,0,0,0
img_1757971746488_0_2_niente.jpg,SF-0-5,0,0,0,0
img_1757971746488_0_2_niente.jpg,SF-5-10,0,0,0,0
img_1757971746488_0_2_niente.jpg,SF-10-15,0,0,0,0
img_1757971746488_0_2_niente.jpg,SF-15+,0,0,0,0
img_1757971746488_0_2_niente.jpg,SM-0-5,0,0,0,0
img_1757971746488_0_2_niente.jpg,SM-5-10,0,0,0,0
img_1757971746488_0_2_niente.jpg,SM-10-15,0,0,0,0
img_1757971746488_0_2_niente.jpg,SM-15+,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PF-0-5,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PF-5-10,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PF-10-15,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PF-15+,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PM-0-5,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PM-5-10,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PM-10-15,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,PM-15+,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EF-0-5,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EF-5-10,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EF-10-15,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EF-15+,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EM-0-5,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EM-5-10,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EM-10-15,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,EM-15+,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SF-0-5,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SF-5-10,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SF-10-15,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SF-15+,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SM-0-5,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SM-5-10,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SM-10-15,0,0,0,0
img_1757971761161_0_3_fatcostume.jpg,SM-15+,0,0,0,0
img_1757971777266_0_4_triste.jpg,PF-0-5,0,0,0,3
img_1757971777266_0_4_triste.jpg,PF-5-10,0,0,0,3
img_1757971777266_0_4_triste.jpg,PF-10-15,0,0,0,4
img_1757971777266_0_4_triste.jpg,PF-15+,0,0,0,4
img_1757971777266_0_4_triste.jpg,PM-0-5,0,0,0,3
img_1757971777266_0_4_triste.jpg,PM-5-10,0,0,0,3
img_1757971777266_0_4_triste.jpg,PM-10-15,0,0,0,4
img_1757971777266_0_4_triste.jpg,PM-15+,0,0,0,4
img_1757971777266_0_4_triste.jpg,EF-0-5,0,0,0,3
img_1757971777266_0_4_triste.jpg,EF-5-10,0,0,0,3
img_1757971777266_0_4_triste.jpg,EF-10-15,0,0,0,3
img_1757971777266_0_4_triste.jpg,EF-15+,0,0,0,4
img_1757971777266_0_4_triste.jpg,EM-0-5,0,0,0,3
img_1757971777266_0_4_triste.jpg,EM-5-10,0,0,0,3
img_1757971777266_0_4_triste.jpg,EM-10-15,0,0,0,3
img_1757971777266_0_4_triste.jpg,EM-15+,0,0,0,4
img_1757971777266_0_4_triste.jpg,SF-0-5,0,0,0,3
img_1757971777266_0_4_triste.jpg,SF-5-10,0,0,0,3
img_1757971777266_0_4_triste.jpg,SF-10-15,0,0,0,3
img_1757971777266_0_4_triste.jpg,SF-15+,0,0,0,4
img_1757971777266_0_4_triste.jpg,SM-0-5,0,0,0,3
img_1757971777266_0_4_triste.jpg,SM-5-10,0,0,0,3
img_1757971777266_0_4_triste.jpg,SM-10-15,0,0,0,4
img_1757971777266_0_4_triste.jpg,SM-15+,0,0,0,4
img_1757971791762_0_5_chiacchere.jpg,PF-0-5,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PF-5-10,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PF-10-15,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PF-15+,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PM-0-5,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PM-5-10,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PM-10-15,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,PM-15+,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EF-0-5,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EF-5-10,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EF-10-15,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EF-15+,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EM-0-5,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EM-5-10,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EM-10-15,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,EM-15+,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SF-0-5,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SF-5-10,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SF-10-15,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SF-15+,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SM-0-5,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SM-5-10,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SM-10-15,0,0,0,0
img_1757971791762_0_5_chiacchere.jpg,SM-15+,0,0,0,0
img_1757971806375_0_6_rissa.jpg,PF-0-5,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PF-5-10,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PF-10-15,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PF-15+,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PM-0-5,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PM-5-10,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PM-10-15,4,0,0,0
img_1757971806375_0_6_rissa.jpg,PM-15+,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EF-0-5,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EF-5-10,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EF-10-15,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EF-15+,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EM-0-5,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EM-5-10,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EM-10-15,4,0,0,0
img_1757971806375_0_6_rissa.jpg,EM-15+,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SF-0-5,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SF-5-10,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SF-10-15,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SF-15+,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SM-0-5,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SM-5-10,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SM-10-15,4,0,0,0
img_1757971806375_0_6_rissa.jpg,SM-15+,4,0,0,0
img_1757971821242_0_7_fatcostume.jpg,PF-0-5,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,PF-5-10,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,PF-10-15,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,PF-15+,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,PM-0-5,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,PM-5-10,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,PM-10-15,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,PM-15+,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,EF-0-5,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,EF-5-10,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,EF-10-15,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,EF-15+,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,EM-0-5,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,EM-5-10,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,EM-10-15,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,EM-15+,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,SF-0-5,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,SF-5-10,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,SF-10-15,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,SF-15+,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,SM-0-5,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,SM-5-10,0,0,0,3
img_1757971821242_0_7_fatcostume.jpg,SM-10-15,0,0,0,4
img_1757971821242_0_7_fatcostume.jpg,SM-15+,0,0,0,4
img_1757971841987_0_8_arabo.jpg,PF-0-5,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PF-5-10,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PF-10-15,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PF-15+,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PM-0-5,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PM-5-10,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PM-10-15,0,0,0,0
img_1757971841987_0_8_arabo.jpg,PM-15+,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EF-0-5,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EF-5-10,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EF-10-15,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EF-15+,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EM-0-5,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EM-5-10,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EM-10-15,0,0,0,0
img_1757971841987_0_8_arabo.jpg,EM-15+,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SF-0-5,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SF-5-10,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SF-10-15,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SF-15+,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SM-0-5,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SM-5-10,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SM-10-15,0,0,0,0
img_1757971841987_0_8_arabo.jpg,SM-15+,0,0,0,0
img_1757971877038_0_frame_0000.jpg,PF-0-5,0,5,0,2
img_1757971877038_0_frame_0000.jpg,PF-5-10,0,5,0,3
img_1757971877038_0_frame_0000.jpg,PF-10-15,0,5,0,3
img_1757971877038_0_frame_0000.jpg,PF-15+,0,5,0,3
img_1757971877038_0_frame_0000.jpg,PM-0-5,0,5,0,2
img_1757971877038_0_frame_0000.jpg,PM-5-10,0,5,0,3
img_1757971877038_0_frame_0000.jpg,PM-10-15,0,5,0,3
img_1757971877038_0_frame_0000.jpg,PM-15+,0,5,0,3
img_1757971877038_0_frame_0000.jpg,EF-0-5,0,5,0,2
img_1757971877038_0_frame_0000.jpg,EF-5-10,0,5,0,3
img_1757971877038_0_frame_0000.jpg,EF-10-15,0,5,0,3
img_1757971877038_0_frame_0000.jpg,EF-15+,0,5,0,3
img_1757971877038_0_frame_0000.jpg,EM-0-5,0,5,0,2
img_1757971877038_0_frame_0000.jpg,EM-5-10,0,5,0,3
img_1757971877038_0_frame_0000.jpg,EM-10-15,0,5,0,3
img_1757971877038_0_frame_0000.jpg,EM-15+,0,5,0,3
img_1757971877038_0_frame_0000.jpg,SF-0-5,0,5,0,2
img_1757971877038_0_frame_0000.jpg,SF-5-10,0,5,0,3
img_1757971877038_0_frame_0000.jpg,SF-10-15,0,5,0,3
img_1757971877038_0_frame_0000.jpg,SF-15+,0,5,0,3
img_1757971877038_0_frame_0000.jpg,SM-0-5,0,5,0,2
img_1757971877038_0_frame_0000.jpg,SM-5-10,0,5,0,3
img_1757971877038_0_frame_0000.jpg,SM-10-15,0,5,0,3
img_1757971877038_0_frame_0000.jpg,SM-15+,0,5,0,3
img_1757971895474_0_frame_0000.jpg,PF-0-5,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PF-5-10,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PF-10-15,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PF-15+,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PM-0-5,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PM-5-10,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PM-10-15,0,0,0,0
img_1757971895474_0_frame_0000.jpg,PM-15+,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EF-0-5,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EF-5-10,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EF-10-15,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EF-15+,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EM-0-5,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EM-5-10,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EM-10-15,0,0,0,0
img_1757971895474_0_frame_0000.jpg,EM-15+,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SF-0-5,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SF-5-10,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SF-10-15,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SF-15+,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SM-0-5,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SM-5-10,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SM-10-15,0,0,0,0
img_1757971895474_0_frame_0000.jpg,SM-15+,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PF-0-5,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PF-5-10,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PF-10-15,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PF-15+,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PM-0-5,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PM-5-10,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PM-10-15,0,0,0,0
img_1757971915240_0_frame_0001.jpg,PM-15+,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EF-0-5,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EF-5-10,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EF-10-15,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EF-15+,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EM-0-5,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EM-5-10,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EM-10-15,0,0,0,0
img_1757971915240_0_frame_0001.jpg,EM-15+,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SF-0-5,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SF-5-10,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SF-10-15,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SF-15+,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SM-0-5,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SM-5-10,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SM-10-15,0,0,0,0
img_1757971915240_0_frame_0001.jpg,SM-15+,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PF-0-5,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PF-5-10,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PF-10-15,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PF-15+,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PM-0-5,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PM-5-10,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PM-10-15,0,0,0,0
img_1757971935434_0_frame_0002.jpg,PM-15+,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EF-0-5,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EF-5-10,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EF-10-15,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EF-15+,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EM-0-5,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EM-5-10,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EM-10-15,0,0,0,0
img_1757971935434_0_frame_0002.jpg,EM-15+,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SF-0-5,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SF-5-10,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SF-10-15,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SF-15+,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SM-0-5,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SM-5-10,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SM-10-15,0,0,0,0
img_1757971935434_0_frame_0002.jpg,SM-15+,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PF-0-5,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PF-5-10,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PF-10-15,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PF-15+,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PM-0-5,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PM-5-10,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PM-10-15,0,0,0,0
img_1757971956772_0_frame_0003.jpg,PM-15+,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EF-0-5,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EF-5-10,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EF-10-15,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EF-15+,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EM-0-5,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EM-5-10,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EM-10-15,0,0,0,0
img_1757971956772_0_frame_0003.jpg,EM-15+,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SF-0-5,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SF-5-10,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SF-10-15,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SF-15+,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SM-0-5,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SM-5-10,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SM-10-15,0,0,0,0
img_1757971956772_0_frame_0003.jpg,SM-15+,0,0,0,0
img_1757971977706_0_frame_0004.jpg,PF-0-5,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PF-5-10,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PF-10-15,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PF-15+,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PM-0-5,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PM-5-10,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PM-10-15,0,0,0,1
img_1757971977706_0_frame_0004.jpg,PM-15+,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EF-0-5,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EF-5-10,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EF-10-15,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EF-15+,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EM-0-5,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EM-5-10,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EM-10-15,0,0,0,1
img_1757971977706_0_frame_0004.jpg,EM-15+,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SF-0-5,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SF-5-10,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SF-10-15,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SF-15+,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SM-0-5,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SM-5-10,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SM-10-15,0,0,0,1
img_1757971977706_0_frame_0004.jpg,SM-15+,0,0,0,1
img_1757971996958_0_frame_0005.jpg,PF-0-5,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PF-5-10,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PF-10-15,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PF-15+,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PM-0-5,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PM-5-10,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PM-10-15,0,0,0,0
img_1757971996958_0_frame_0005.jpg,PM-15+,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EF-0-5,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EF-5-10,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EF-10-15,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EF-15+,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EM-0-5,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EM-5-10,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EM-10-15,0,0,0,0
img_1757971996958_0_frame_0005.jpg,EM-15+,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SF-0-5,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SF-5-10,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SF-10-15,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SF-15+,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SM-0-5,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SM-5-10,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SM-10-15,0,0,0,0
img_1757971996958_0_frame_0005.jpg,SM-15+,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PF-0-5,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PF-5-10,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PF-10-15,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PF-15+,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PM-0-5,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PM-5-10,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PM-10-15,0,0,0,0
img_1757972011668_0_frame_0006.jpg,PM-15+,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EF-0-5,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EF-5-10,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EF-10-15,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EF-15+,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EM-0-5,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EM-5-10,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EM-10-15,0,0,0,0
img_1757972011668_0_frame_0006.jpg,EM-15+,0,0,0,0
img_1757972011668_0_frame_0006.jpg,SF-0-5,0,0,0,0
img_1757972011668_0_frame_0006.jpg,SF-5-10,0,0,0,0
